last_scraped,name,neighbourhood_cleansed,latitude,longitude,price
9/23/2022,Exclusivo departamento zona privilegiada Polanco,Miguel Hidalgo,19.44191,-99.20402,"$2,800.00 "
9/23/2022,Bright & Cozy 2BR Apt + Breathtaking View,Cuauhtémoc,19.41437,-99.17968,"$1,783.00 "
9/23/2022,Stunning sky view flat at heart of Roma/Condesa,Cuauhtémoc,19.41742,-99.17195,"$1,363.00 "
9/22/2022,Departamento de lujo en Lomas de chapultepec.,Miguel Hidalgo,19.42243,-99.20376,"$4,500.00 "
9/23/2022,Habitacion privada Col Roma,Cuauhtémoc,19.4167,-99.15577,$500.00 
9/22/2022,Habitación privada con terraza propia y mucha luz.,Cuauhtémoc,19.4494,-99.1614,"$1,031.00 "
9/23/2022,Polanco -room/bath - contemporary chic condo 4PAX,Miguel Hidalgo,19.44498,-99.2029,$984.00 
9/22/2022,"Habitación tranquila, baño completo y vestidor",Benito Juárez,19.37848,-99.18104,$399.00 
9/23/2022,"Enjoy Breakfast on Private Terrace of a Chic, Bohemian Flat​",Cuauhtémoc,19.42074,-99.15904,"$1,500.00 "
9/22/2022,Executive Comfort 10min. coyoacán y 20min Centro,Benito Juárez,19.36502,-99.14347,$450.00 
9/22/2022,Departamento Completo *Cerca de Parque Delta*,Cuauhtémoc,19.40348,-99.13759,$900.00 
9/23/2022,Condesa Comfortable -Stunning view- Staycation  5⭐,Cuauhtémoc,19.41777,-99.17822,"$1,578.00 "
9/23/2022,Sunset @10th floor with awesome castle view. 5 ⭐,Cuauhtémoc,19.41774,-99.17819,"$1,321.00 "
9/23/2022,"Condesa & Roma Lovers! 2 Br 2Bt, Terrace & Parking",Miguel Hidalgo,19.40435,-99.17546,"$1,977.00 "
9/22/2022,Nice apartment 5 min from airport Mexico City.,Venustiano Carranza,19.43763,-99.09153,$610.00 
9/23/2022,COZY LOFT APARTMENT CONDESA (S2),Cuauhtémoc,19.41167,-99.17789,"$2,300.00 "
9/23/2022,Rincón Tabasco,Cuauhtémoc,19.41674,-99.16672,$699.00 
9/23/2022,"Minimal BR, incredible view | desk & terrace | (2)",Cuauhtémoc,19.417011,-99.163368,$650.00 
9/22/2022,Quiet and spacious space on second floor,Benito Juárez,19.38205,-99.15485,$620.00 
9/22/2022,Hermoso Departamento en Zona Premium de CdMx,Benito Juárez,19.36884,-99.17661,$550.00 
9/22/2022,Departamento cerca de AICM y línea B del metro,Gustavo A. Madero,19.45343,-99.0687,$500.00 
9/23/2022,Av. Reforma-Comfortable Apt. in a perfect location,Cuauhtémoc,19.43347,-99.16366,"$4,593.00 "
9/23/2022,Stylish&Great Location Apartment in Polanco,Miguel Hidalgo,19.43925,-99.19239,"$1,258.00 "
9/22/2022,"COCOA Santa Fe - Unique, Highland Views",Álvaro Obregón,19.36862,-99.26536,"$1,950.00 "
9/23/2022,Bonito y amplio departamento,Miguel Hidalgo,19.44259,-99.19872,"$5,499.00 "
9/22/2022,Habitación Tipo Cabaña,Coyoacán,19.35609,-99.15854,"$1,200.00 "
9/22/2022,Chaparro’s House,Tlalpan,19.29188,-99.12562,$380.00 
9/22/2022,Habitación Triple en Coyoacán,Coyoacán,19.35565,-99.15697,"$1,300.00 "
9/22/2022,Departamento en el corazón de Coyoacán,Coyoacán,19.356789,-99.158791,$740.00 
9/22/2022,Habitación cómoda y segura buena ubicación.,Azcapotzalco,19.47179,-99.15651,$210.00 
9/23/2022,Loft Supernuevo. La mejor ubicación.Barrio Chino,Cuauhtémoc,19.4325,-99.14281,$809.00 
9/22/2022,Home sweet home in Coyoacan -ABC,Coyoacán,19.35824,-99.17124,"$3,000.00 "
9/23/2022,Casita aloha,Miguel Hidalgo,19.43396,-99.18616,"$3,000.00 "
9/22/2022,Espaciosa Casa con áreas verdes,La Magdalena Contreras,19.29859,-99.24435,$880.00 
9/22/2022,❤️ OLYMPIC VILLAGE CRIMSON ⭐WARM & COZY,Tlalpan,19.2988,-99.18728,$928.00 
9/22/2022,Asueto.,Cuajimalpa de Morelos,19.30645,-99.33963,$557.00 
9/23/2022,R1 HERMOSO DEPTO A UNOS PASOS DE POLANQUITO.,Miguel Hidalgo,19.4351,-99.19801,"$3,500.00 "
9/22/2022,❤️ OLYMPIC VILLAGE AQUA ⭐COZY & SAFE,Tlalpan,19.2988,-99.18728,$787.00 
9/22/2022,The Aunts house room 1,Benito Juárez,19.38006,-99.18662,$270.00 
9/22/2022,❤️ OLYMPIC VILLAGE ⭐WARM & STYLISH 2BR,Tlalpan,19.2988,-99.18728,"$1,667.00 "
9/23/2022,R&A  ESPECTACULAR DEPARTAMENTO DOBLE!,Miguel Hidalgo,19.43475,-99.19617,"$10,800.00 "
9/22/2022,The Aunts house,Benito Juárez,19.37833,-99.18833,$280.00 
9/23/2022,"Heart Of Condesa, Casa León · BLUE · 2br/2Bath",Cuauhtémoc,19.40782,-99.17324,"$1,400.00 "
9/23/2022,"Lovely Condesa flat, heart of Mexico city",Cuauhtémoc,19.40749,-99.17956,"$1,100.00 "
9/23/2022,Bed & Bike Loft,Cuauhtémoc,19.43577,-99.1692,$866.00 
9/22/2022,Beautiful apartment in Pedregal,Álvaro Obregón,19.307594,-99.215149,"$3,000.00 "
9/22/2022,The Aunts house room 4,Benito Juárez,19.38042,-99.18674,$280.00 
9/22/2022,The Aunts house room 3,Benito Juárez,19.37975,-99.1885,$270.00 
9/23/2022,Private room in Colonia Nápoles,Benito Juárez,19.39337,-99.17279,"$1,900.00 "
9/22/2022,"Habitación para viajeros en La Conchita, Coyoacán",Coyoacán,19.347,-99.15984,$300.00 
9/22/2022,Habitación con toque artesanal a 10 min del Zócalo,Cuauhtémoc,19.44524,-99.13561,$250.00 
9/23/2022,"Excelent New Suite Polanco Area, Departamento",Miguel Hidalgo,19.43992,-99.18327,"$1,198.00 "
9/22/2022,"Linda Habitation Lindavista, Politecnico, Hospital",Gustavo A. Madero,19.48878,-99.14336,$400.00 
9/22/2022,Habitación  OTI.,Azcapotzalco,19.49056,-99.19992,$250.00 
9/22/2022,Habitacion cerca del aeropuerto,Venustiano Carranza,19.43876,-99.08111,$550.00 
9/22/2022,Room of a tourist guide / Habitación de un guía T.,Cuauhtémoc,19.46307,-99.1336,$500.00 
9/23/2022,Cuarto privado cerca del centro,Cuauhtémoc,19.43839,-99.15255,$550.00 
9/22/2022,Nice room in the south area of ​​the city.,Tlalpan,19.28532,-99.21744,$650.00 
9/22/2022,Lindo departamento a 5 minutos de Antara Polanco,Miguel Hidalgo,19.44553,-99.19625,$230.00 
9/23/2022,Corner view Apt in the Historic Core Juarez52/601,Cuauhtémoc,19.43395,-99.14409,"$1,814.00 "
9/22/2022,Habitación con baño privado y estacionamiento,Benito Juárez,19.3765,-99.1377,$337.00 
9/22/2022,Frida Studio 2 - Coyoacán,Benito Juárez,19.36112,-99.16071,$690.00 
9/23/2022,Reforma w’ Love,Cuauhtémoc,19.42714,-99.17002,$450.00 
9/23/2022,Precioso departamento en la histórica Juárez,Cuauhtémoc,19.4259,-99.1613,$661.00 
9/22/2022,"Habitación privada con closet, duela, Depa NUEVO",Azcapotzalco,19.49108,-99.18301,$232.00 
9/22/2022,Blanquita's place,Tlalpan,19.30014,-99.13696,$450.00 
9/23/2022,Clean Modern apartment in design district La Roma,Cuauhtémoc,19.4148,-99.15563,"$1,098.00 "
9/23/2022,Modern and cozy flat w/balcony  > WiFi 100 mbps,Cuauhtémoc,19.416649,-99.161018,"$1,732.00 "
9/23/2022,Entire Apartment Polanco Area,Miguel Hidalgo,19.43809,-99.19089,"$1,198.00 "
9/23/2022,Enjoy the Best Park Views at Amazing Penthouse,Cuauhtémoc,19.42112,-99.16117,"$4,886.00 "
9/22/2022,Centrico a una calle del Metro Nativitas,Benito Juárez,19.3802,-99.14205,$265.00 
9/23/2022,"Very Cozzy Romm near Condesa, Polanco and Reforma",Cuauhtémoc,19.43294,-99.17066,$320.00 
9/22/2022,Lepu house,Benito Juárez,19.38066,-99.1763,$400.00 
9/23/2022,LUXURY TERRACE APARTMENT IN THE HEART OF CONDESA,Cuauhtémoc,19.41336,-99.16677,"$5,000.00 "
9/23/2022,Centro histórico CDMX. Departamento entero.,Cuauhtémoc,19.43942,-99.14947,$827.00 
9/22/2022,Excelente habitación totalmente equipada,Tlalpan,19.30589,-99.1305,$350.00 
9/23/2022,Luxury room in heart of Mexico City,Miguel Hidalgo,19.43621,-99.17848,$830.00 
9/23/2022,"Casa San Miguel, peace and tranquility.",Miguel Hidalgo,19.41157,-99.18764,$900.00 
9/22/2022,Casa de DOS  NIVELES-Familias o Grupos Bienvenidos,La Magdalena Contreras,19.31062,-99.26043,"$2,480.00 "
9/22/2022,"SUR DE CDMX, ITESM, UAM, UVM, ZONA DE HOSPITALES",Tlalpan,19.29021,-99.13311,$280.00 
9/23/2022,Deluxe Apartment a Half Block From El Angel Monument,Cuauhtémoc,19.42515,-99.1686,"$3,900.00 "
9/22/2022,Private room in luxury aparment with pool and gym,Miguel Hidalgo,19.45191,-99.18478,"$3,115.00 "
9/23/2022,Cozy entire house in Roma Sur close to everything!,Cuauhtémoc,19.40182,-99.16504,$645.00 
9/22/2022,"Habitación avant garde, con bella vista al jardín",Cuauhtémoc,19.4495,-99.16142,$997.00 
9/23/2022,Cosmopolita Departamento- estudio privado,Cuauhtémoc,19.41603,-99.1743,$700.00 
9/23/2022,Roma Norte by Alex and May,Cuauhtémoc,19.414135,-99.164406,$898.00 
9/23/2022,Excelente ubicación y preciosa vista a la ciudad,Cuauhtémoc,19.4329,-99.15571,"$1,000.00 "
9/23/2022,Luxury 2BR/2BA Apartment in Condesa with Terrace,Cuauhtémoc,19.41454,-99.17998,"$1,914.00 "
9/23/2022,"Habitación, amplia, iluminada y tranquila.",Cuauhtémoc,19.42726,-99.15794,$699.00 
9/23/2022,Lovely Terrace Roma Norte & best location :),Cuauhtémoc,19.41463,-99.15633,$751.00 
9/23/2022,Departamento condesa,Cuauhtémoc,19.41112,-99.17657,"$1,629.00 "
9/23/2022,Enjoy the Artistic “Van Beuren” Suite,Cuauhtémoc,19.42245,-99.16064,"$1,500.00 "
9/22/2022,Departamento independiente en 3 niveles y 2 Baños.,Cuauhtémoc,19.4495,-99.16142,"$1,813.00 "
9/22/2022,Habitación Zacatecas Chihuahua,Coyoacán,19.35047,-99.15286,"$2,300.00 "
9/23/2022,Stylish Studio | Remote working |Colonia Roma!,Cuauhtémoc,19.42309,-99.15405,"$1,158.00 "
9/22/2022,Habitación privada cerca de Hospitales,Xochimilco,19.27385,-99.13502,$300.00 
9/22/2022,AMPLIO DEPTO UBICADISIMO  FORO SOL AEROPUERTO,Venustiano Carranza,19.40907,-99.09358,$945.00 
9/23/2022,STAYCATION! Furnished BR & high-speed wifi in ROMA,Cuauhtémoc,19.40968,-99.16104,$350.00 
9/22/2022,Reluciente habitación en San Pedro de los pinos,Benito Juárez,19.38733,-99.18786,$550.00 
9/22/2022,Loft Bosques Medica Sur,Coyoacán,19.30072,-99.15532,"$1,100.00 "
9/23/2022,Linda Habitación Privada en Condesa 8,Cuauhtémoc,19.41313,-99.17817,$459.00 
9/23/2022,Cozy studio with 2 rooms in Condesa,Cuauhtémoc,19.41662,-99.17709,$757.00 
9/22/2022,Excelente. Totalmente amueblado y equipado. Wifi,Benito Juárez,19.36066,-99.1621,"$1,200.00 "
9/23/2022,Lindo apartamento cerca de Reforma y el Centro,Cuauhtémoc,19.43552,-99.16379,$950.00 
9/22/2022,Habitación Veracruz y Tabasco,Coyoacán,19.35047,-99.15285,"$2,329.00 "
9/23/2022,Disfruta de una Taza de Café en este Apartamento en el Corazón de Polanco,Miguel Hidalgo,19.4307,-99.18491,"$1,398.00 "
9/23/2022,Department of magazine! Reforma-Polanco-Condesa,Cuauhtémoc,19.42079,-99.17468,"$1,997.00 "
9/23/2022,4Best location! Apartment In Polanquito 3 bedrooms,Miguel Hidalgo,19.43353,-99.19666,"$3,666.00 "
9/23/2022,Awesome view & high speed📶  internet @ Condesa.,Cuauhtémoc,19.41778,-99.17821,"$1,264.00 "
9/22/2022,Club Residencial Puerta Coyoacán,Benito Juárez,19.36563,-99.16227,"$1,400.00 "
9/23/2022,Departamento nuevo cerca de Av. Reforma,Cuauhtémoc,19.42841,-99.15188,$989.00 
9/23/2022,"Roma small apartment, kitchen, tv, wifi, view city",Cuauhtémoc,19.40988,-99.16145,$547.00 
9/22/2022,Habitación comoda cerca del Aeropuerto.(con tina),Venustiano Carranza,19.41475,-99.10413,$483.00 
9/22/2022,SUITE 8 Departamento 1 rec. Lomas de Chapultepec,Miguel Hidalgo,19.42123,-99.22784,"$3,300.00 "
9/23/2022,Designer apartment with private rooftop garden,Cuauhtémoc,19.40883,-99.16862,"$2,596.00 "
9/23/2022,Purple Room Habitación Roma /Reforma,Cuauhtémoc,19.42028,-99.1736,$337.00 
9/23/2022,Increíble depa,Cuauhtémoc,19.40328,-99.16106,$663.00 
9/22/2022,Monte Alban Room house in the heart of Coyoacan,Coyoacán,19.35426,-99.15832,"$1,000.00 "
9/22/2022,Bedroom in cozy appt in Sta María La Ribera,Cuauhtémoc,19.44475,-99.16493,$500.00 
9/22/2022,* * Relax CDMX * * Ubicación + Comodidad,Benito Juárez,19.36864,-99.16092,$902.00 
9/22/2022,"SÓLOMUJERES recámara Coyoacán, doctoras y turistas",Coyoacán,19.34553,-99.17976,$450.00 
9/22/2022,Chichen Itza Room house in the heart of Coyoacan,Coyoacán,19.35385,-99.15802,"$1,000.00 "
9/22/2022,pequeño departamento! privado!,Tlalpan,19.2969,-99.22663,$450.00 
9/22/2022,Downtown space to CDMX tourist sites!,Benito Juárez,19.398,-99.14403,$450.00 
9/22/2022,Tulum Room house in the heart of Coyoacán,Coyoacán,19.35383,-99.15803,$900.00 
9/22/2022,Palenque Room house in the heart of Coyoacan,Coyoacán,19.35385,-99.15803,$900.00 
9/22/2022,Apartamento en zona turística de Tlatelolco,Cuauhtémoc,19.45675,-99.1416,$212.00 
9/23/2022,Haven of Tranquility / Lugar de paz y tranquilidad,Tlalpan,19.2465,-99.18205,$300.00 
9/22/2022,"Habitación cómoda en casa, ubicación privilegiada",Benito Juárez,19.3756,-99.1505,$250.00 
9/22/2022,Tajín Room house in the heart of Coyoacán,Coyoacán,19.35386,-99.15802,$900.00 
9/22/2022,Departamento Iztapalapa Periferico Eje 6 UAM,Iztacalco,19.39897,-99.12597,$185.00 
9/23/2022,Moliere Polanco,Miguel Hidalgo,19.43901,-99.20028,"$1,450.00 "
9/22/2022,Apartment 10min from the airport with parking,Iztacalco,19.40725,-99.07292,$400.00 
9/23/2022,Best option in Reforma/ Hotel amenities,Cuauhtémoc,19.426,-99.17044,"$1,990.00 "
9/23/2022,Suite Boutique THE GRAN SAN ANTONIO ABAD .,Cuauhtémoc,19.42067,-99.13446,$499.00 
9/22/2022,Silver room,Gustavo A. Madero,19.47475,-99.06354,$240.00 
9/22/2022,Mini Loft Buenavista 106,Cuauhtémoc,19.441,-99.15157,$457.00 
9/22/2022,Agradable Departamento Céntrico.,Iztacalco,19.38526,-99.12076,$450.00 
9/23/2022,The best in Colonia Roma,Cuauhtémoc,19.42243,-99.15838,"$1,578.00 "
9/23/2022,Stylish apartment in the center of Condesa.,Cuauhtémoc,19.41053,-99.17288,"$1,636.00 "
9/22/2022,5 min to Airport in a Safe and traditional area,Gustavo A. Madero,19.44777,-99.06415,$409.00 
9/23/2022,Departamento loft bien iluminado colchón nuevo,Benito Juárez,19.40013123,-99.1546402,$525.00 
9/23/2022,"Breathtaking Castle view, entire modern apartment",Cuauhtémoc,19.4174,-99.17744,"$1,806.00 "
9/22/2022,JARDIN DE PAZ.,Miguel Hidalgo,19.42724,-99.2146,"$1,800.00 "
9/22/2022,Mi casa esta llena de perros. Bienvenido.,Iztacalco,19.38087,-99.13338,$300.00 
9/23/2022,Colonia Roma Nice & Lighting Apartment,Cuauhtémoc,19.41937,-99.16155,"$1,498.00 "
9/22/2022,Linda habitación 6km Santa Fe Centro Comercial,Cuajimalpa de Morelos,19.33833,-99.2877,$200.00 
9/23/2022,Mexico´s best Location Private Room. Roma norte,Cuauhtémoc,19.41964,-99.15576,$547.00 
9/22/2022,Estudio tipo loft independiente. acogedor,Álvaro Obregón,19.35609,-99.21594,$420.00 
9/23/2022,Incredible apartment near Av. Reforma,Cuauhtémoc,19.42789,-99.15344,$989.00 
9/22/2022,Recamara confortable.,Coyoacán,19.32451,-99.12508,"$1,000.00 "
9/23/2022,"Unbeatable Location, Brand-new Boutique Apartment",Cuauhtémoc,19.430548,-99.172745,"$2,354.00 "
9/22/2022,Lindo y acogedor departamento en PB,Coyoacán,19.33701,-99.16294,"$1,700.00 "
9/23/2022,Cozy Studio | Polanco CDMX Trendy Neighborhood,Miguel Hidalgo,19.43419,-99.18759,"$1,107.00 "
9/23/2022,Located at the heart of Mexico City!,Cuauhtémoc,19.4145,-99.1489,$350.00 
9/22/2022,Habitación a 40min del centro historico,Iztapalapa,19.32899,-98.97697,"$350,000.00 "
9/22/2022,"DEPTO #101 ""FRENTE AL AEROPUERTO""",Venustiano Carranza,19.43466,-99.09,$900.00 
9/22/2022,Casa gonzalez,La Magdalena Contreras,19.32013,-99.22936,$400.00 
9/23/2022,RESIDENCE LAS TROJES CDMX,Coyoacán,19.34737,-99.12698,$695.00 
9/23/2022,Cozy B&B Roma Norte Room 2 con desayuno,Cuauhtémoc,19.42395,-99.15656,$590.00 
9/22/2022,Suite in a Charming Colonial Villa in San Angel,Álvaro Obregón,19.34605,-99.20035,"$1,585.00 "
9/22/2022,Alabama 35,Benito Juárez,19.39014,-99.17442,"$1,026.00 "
9/22/2022,Gran descanso privado y confor,Milpa Alta,19.18962,-98.99373,$440.00 
9/22/2022,Excelente Habitación al Sur de CDMX,Tlalpan,19.27246,-99.2079,"$2,000.00 "
9/22/2022,Departamento a Pasos Centro Coyoacan Turistas,Benito Juárez,19.3644,-99.16253,$614.00 
9/23/2022,"NJ13-P402, @ 3 blocks from World Trade Center",Benito Juárez,19.3918,-99.17909,"$1,500.00 "
9/23/2022,3BR - Location - PickUpService - 24hrs Security,Miguel Hidalgo,19.43461,-99.18721,"$1,183.00 "
9/23/2022,Departamento céntrico y súper equipado,Cuauhtémoc,19.42914,-99.14396,$397.00 
9/23/2022,Agradable habitación con baño privado,Miguel Hidalgo,19.40317,-99.18018,$600.00 
9/23/2022,"H701: Studio in Polanco, excellent location",Miguel Hidalgo,19.43327,-99.18987,$804.00 
9/22/2022,Habitaciones(5)de lujo en Tlalpan($ x hab x noche),Tlalpan,19.26734,-99.16856,$550.00 
9/23/2022,GREAT LOCATION APARTMENT CONDESA,Cuauhtémoc,19.40946,-99.17546,$901.00 
9/23/2022,Bedroom with private bathroom and a balcony,Cuauhtémoc,19.41073,-99.18086,$340.00 
9/23/2022,Huge Room King bed Fast Wifi Full Kitchen,Cuauhtémoc,19.420019,-99.157883,$939.00 
9/22/2022,"Depa en dos plantas con amplia terraza, sanitizado",Cuauhtémoc,19.4495,-99.16142,"$1,864.00 "
9/22/2022,★Hermosa habitación Vintage a 15 min del Centro★,Benito Juárez,19.38758,-99.14136,$230.00 
9/22/2022,Casa de las catrinas en Coyoacán/ Catrinas’ house,Coyoacán,19.34806,-99.16016,"$1,250.00 "
9/23/2022,"cómoda habitación, súper iluminada y céntrica",Miguel Hidalgo,19.40152,-99.17674,$559.00 
9/22/2022,Recámara a 25 min caminando de Coyoacán.,Benito Juárez,19.35846,-99.14053,$250.00 
9/22/2022,Loft súper céntrico y con todas las comodidades,Iztapalapa,19.3585,-99.13435,$700.00 
9/23/2022,habitación privada,Benito Juárez,19.37031,-99.17849,$500.00 
9/23/2022,Habitación comida y funcional con todos los der,Cuauhtémoc,19.41343,-99.15774,$350.00 
9/23/2022,"Suite for rent, downtown Mexico City",Cuauhtémoc,19.43809,-99.14932,$410.00 
9/22/2022,Big room 15 min for Coyoacàn,Coyoacán,19.34757,-99.13663,$275.00 
9/23/2022,Departamento en Reforma (Ángel),Cuauhtémoc,19.42953,-99.1728,$400.00 
9/22/2022,Tu lugar ideal,Benito Juárez,19.36349,-99.16347,$540.00 
9/23/2022,Hermoso Departamento en el Corazón de La Ciudad.,Cuauhtémoc,19.42704,-99.14636,$799.00 
9/23/2022,Paris 10 Apartments - Mexico City,Cuauhtémoc,19.43449,-99.15808,$500.00 
9/23/2022,Full apartment - HOTEL AMENITIES!,Cuauhtémoc,19.42498,-99.16867,"$1,990.00 "
9/23/2022,Beautiful Remodeled Apt; few steps Amsterdam Ave,Cuauhtémoc,19.41645,-99.16828,"$1,300.00 "
9/23/2022,Mexican Style room at the heart of Condesa!,Cuauhtémoc,19.41315,-99.16687,$728.00 
9/23/2022,Mi nueva casa,Miguel Hidalgo,19.40378,-99.17936,$400.00 
9/22/2022,Estudió Rústico Mexicano con Jardín,La Magdalena Contreras,19.31013,-99.24914,$600.00 
9/23/2022,2 ROOMS 2 BATHS  JUNTO A METRÓPOLI PATRIOTISMO!,Miguel Hidalgo,19.39834,-99.18005,$999.00 
9/22/2022,Loft privado,Gustavo A. Madero,19.50893,-99.14727,$310.00 
9/22/2022,"Zona de Hospitales, Tlalpan, Sur Cdmx.",Tlalpan,19.294634,-99.145279,$373.00 
9/23/2022,"Hi-Tech #1 at Condesa VIP Suite-Svs, Hi-hygien +🎬",Cuauhtémoc,19.42128,-99.16625,"$1,338.00 "
9/23/2022,"Spacious BR, private terrace | desk & tv | C",Cuauhtémoc,19.416925,-99.163422,$899.00 
9/23/2022,"Polanco  Luxury Black & White, Gym and Pool",Miguel Hidalgo,19.43889,-99.19847,"$2,143.00 "
9/23/2022,Berlín 27. Cómodo Departamento,Cuauhtémoc,19.42823,-99.15632,$919.00 
9/22/2022,Excelente ubicación para Zocalo & Roma,Cuauhtémoc,19.41484,-99.14898,$971.00 
9/22/2022,Habitacion Col Valle Sur Insurgentes,Benito Juárez,19.36881,-99.17766,$300.00 
9/23/2022,"Roma Sur, dependable, roomy, great kitchen",Cuauhtémoc,19.40471,-99.15936,$850.00 
9/22/2022,Recámara Privada amplia con Baño. Parque Hundido.,Benito Juárez,19.37898,-99.18356,$427.00 
9/22/2022,Departamento para profesores visitantes a la UNAM,Coyoacán,19.33428,-99.17818,$890.00 
9/23/2022,Lovely apartment with beautiful rooftop in Condesa,Cuauhtémoc,19.41034,-99.17508,"$2,150.00 "
9/23/2022,Polanco-1BR Superb location! Cozy!Great amenities!,Miguel Hidalgo,19.43526,-99.19241,"$1,225.00 "
9/22/2022,Departamento cerca de Polanco,Miguel Hidalgo,19.4492,-99.19601,$674.00 
9/22/2022,"Lovely loft in Coyoacan, 5 blocks from Frida's",Coyoacán,19.35344,-99.15631,$660.00 
9/23/2022,Full Apartment w/fitness center in Reforma K3,Cuauhtémoc,19.42424,-99.16976,"$1,990.00 "
9/23/2022,Suite in Reforma. Hotel amenities. Pool/Gym. K5,Cuauhtémoc,19.42565,-99.1697,"$1,990.00 "
9/23/2022,Acogedora casa cerca de estación de metro,Iztapalapa,19.32213,-99.07653,$210.00 
9/23/2022,Full Suite. Amazing View. Hotel Amenities. K11,Cuauhtémoc,19.42646,-99.16859,"$1,990.00 "
9/23/2022,Excelente departamento en la zona Centro - CDMX,Cuauhtémoc,19.43955,-99.14752,$776.00 
9/23/2022,Acogedora casa cerca estación de metro,Iztapalapa,19.32266,-99.07675,$210.00 
9/23/2022,Best flat in Reforma. Suite. Jacuzzi and gym. K12,Cuauhtémoc,19.42658,-99.17046,"$1,990.00 "
9/22/2022,001 Habitación Privada,Álvaro Obregón,19.35765,-99.17669,$299.00 
9/23/2022,Full Suite. *Hotel Amenities* WALK EVERYWHERE -K13,Cuauhtémoc,19.42599,-99.17044,"$1,990.00 "
9/22/2022,Traveling Roomates,Iztacalco,19.40032,-99.13463,$203.00 
9/23/2022,Full Apartment in the ♥ of Roma Neighborhood,Cuauhtémoc,19.41143,-99.16431,"$1,498.00 "
9/23/2022,Bright and Modern Aparment in Roma Norte,Cuauhtémoc,19.41404,-99.16105,"$1,250.00 "
9/23/2022,"Great Suite w/hotel Amenities, jacuzzi and gym K15",Cuauhtémoc,19.42669,-99.16958,"$1,990.00 "
9/22/2022,Casita acogedora en amplio jardín,Coyoacán,19.34097,-99.17336,$850.00 
9/22/2022,Casa completa 3 recámaras al sur de la ciudad.,Tlalpan,19.28413,-99.18548,$607.00 
9/22/2022,CUARTO MARINO,Benito Juárez,19.38099,-99.172,$400.00 
9/23/2022,"CDMX Colonia Juárez, Elegante y con estilo",Cuauhtémoc,19.42627,-99.15586,$900.00 
