nombre_col,num_code,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado,no_airbnb,no_starbucks,airbnb_mean_price,flag_airbnb,flag_starbucks,valor_unitario_pred,cambio_porcentual
OLIVAR DEL CONDE 2DA SECCION I,1298,1435.28,19.37220858,-99.21595357,Álvaro Obregón,CDMX,18,0,522.0555556,,,1797.848302,25%
NUEVA ATZACOALCO II,7920,1803.02,19.49936883,-99.08581731,Gustavo A. Madero,CDMX,3,0,900,,,2264.462711,26%
MARGARITA M DE JUAREZ,1210,1396.618679,19.38186229,-99.23640383,Álvaro Obregón,CDMX,10,0,959.5,,,1757.47643,26%
TETELPAN,1700,1974.239579,19.34042823,-99.23347025,Álvaro Obregón,CDMX,19,1,1721.526316,,,2484.425921,26%
LOMAS ESTRELLA 2A SECC I,9960,2286.549228,19.31702281,-99.0886186,Iztapalapa,CDMX,10,1,412.9,,,2877.481046,26%
LA CONCHITA II,13509,1538.257798,19.29009293,-99.03250078,Tlahuac,CDMX,2,0,390,,,1936.681872,26%
ARCOS DE CENTENARIO,1110,1393.890886,19.35976778,-99.22719871,Álvaro Obregón,CDMX,10,0,1467.9,,,1755.85168,26%
EL SANTUARIO (AMPL),9860,1712.51933,19.35116233,-99.09561386,Iztapalapa,CDMX,3,0,471.3333333,,,2157.652993,26%
PURISIMA I,9600,1727.15,19.36486212,-99.0538809,Iztapalapa,CDMX,7,0,504.4285714,,,2177.034168,26%
LAS ARBOLEDAS,13300,1539.977465,19.30897027,-99.0522334,Tlahuac,CDMX,3,0,370,,,1941.617523,26%
ATLAMAXAC,1500,1458.404486,19.35619206,-99.24738086,Álvaro Obregón,CDMX,27,0,721.9259259,,,1841.055173,26%
LA CONCHITA I,13600,1540.871987,19.28986281,-99.03860178,Tlahuac,CDMX,4,0,520,,,1946.009887,26%
PRESIDENTE MADERO (U HAB),2140,2597.24,19.49583826,-99.20187357,Azcapotzalco,CDMX,15,1,488.6666667,,,3280.226382,26%
JORGE NEGRETE,7880,1790.283467,19.52623242,-99.14353058,Gustavo A. Madero,CDMX,2,0,425,,,2261.108986,26%
LOMAS DE CAPULA,1270,1377.81,19.37941891,-99.21584426,Álvaro Obregón,CDMX,7,0,1801.142857,,,1740.171493,26%
OLIVAR DEL CONDE 2DA SECCION II,1408,1435.28,19.37153664,-99.22043588,Álvaro Obregón,CDMX,22,0,1769,,,1813.350246,26%
VICENTE GUERRERO SUPER MANZANA 5 (U HAB),9280,1702.71,19.3542944,-99.05149375,Iztapalapa,CDMX,2,0,947.5,,,2151.259519,26%
EL YAQUI,5300,7774.541541,19.36194078,-99.28331865,Cuajimalpa,CDMX,127,10,1393.055118,,,9830.55348,26%
LA NOPALERA,13320,1542.187264,19.29803857,-99.05286926,Tlahuac,CDMX,5,0,491.2,,,1950.973662,27%
MIGUEL HIDALGO,13200,1540.851955,19.29458419,-99.04832627,Tlahuac,CDMX,5,0,971.2,,,1949.439673,27%
NUEVA ATZACOALCO I,7820,1803.02,19.50332196,-99.08279211,Gustavo A. Madero,CDMX,7,0,639.4285714,,,2284.78239,27%
VICENTE GUERRERO SUPER MANZANA 4 (U HAB),9700,1702.71,19.36021749,-99.05145907,Iztapalapa,CDMX,3,0,441.6666667,,,2157.747802,27%
CRUZ ROJA TEPANTONGO (U HAB),2120,2541.94,19.50025014,-99.18482509,Azcapotzalco,CDMX,3,1,416.3333333,,,3221.996721,27%
SAN PABLO 396-CONJ HAB SAN PABLO (U HAB),2020,2541.94,19.50105631,-99.1856052,Azcapotzalco,CDMX,3,1,416.3333333,,,3221.996721,27%
VILLAS DE LOS TRABAJADORES (GDF) (U HAB),13278,1531.94,19.28136169,-99.05190326,Tlahuac,CDMX,3,0,205.6666667,,,1942.142701,27%
AGRICOLA METROPOLITANA,13280,1531.94,19.29134347,-99.05286679,Tlahuac,CDMX,4,0,1021.25,,,1944.407988,27%
EL PIRU (FRACC),1230,1377.81,19.38039248,-99.21782225,Álvaro Obregón,CDMX,9,0,1984.666667,,,1749.328457,27%
PATRIMONIO FAMILIAR,2480,2318.07,19.46739688,-99.14978997,Azcapotzalco,CDMX,87,0,542.3103448,,,2945.280732,27%
VILLA CENTROAMERICANA (U HAB),13278,1531.94,19.28303367,-99.05542671,Tlahuac,CDMX,4,0,224.25,,,1946.955048,27%
MIGUEL HIDALGO OTE,13360,1531.94,19.29249965,-99.04339803,Tlahuac,CDMX,5,0,1016,,,1949.296501,27%
PEDREGAL DE LAS AGUILAS,14439,1586.24,19.27187085,-99.17561862,Tlalpan,CDMX,32,0,3295.375,,,2019.45908,27%
VICENTE GUERRERO SUPER MANZANA 6 (U HAB),9700,1702.71,19.35511239,-99.05657988,Iztapalapa,CDMX,6,0,541.8333333,,,2172.042894,28%
TORRES DE POTRERO,1840,1360.097044,19.32999704,-99.24918156,Álvaro Obregón,CDMX,6,0,1750,,,1735.463201,28%
CLAVERIA,2030,2650.011689,19.46602424,-99.18193702,Azcapotzalco,CDMX,36,1,579.5,,,3382.242539,28%
EDUCACION,4400,2669.005141,19.33613067,-99.13335748,Coyoacán,CDMX,64,1,647.015625,,,3410.255707,28%
LA PRESA,1270,1349.71,19.38206395,-99.21170218,Álvaro Obregón,CDMX,3,0,428.6666667,,,1725.070724,28%
5 DE MAYO,11490,2970.45,19.44841214,-99.19976943,Miguel Hidalgo,CDMX,363,0,2299.782369,,,3797.454702,28%
VICENTE GUERRERO SUPER MANZANA 7 (U HAB),9700,1702.71,19.35643674,-99.06009036,Iztapalapa,CDMX,7,0,529.4285714,,,2176.954273,28%
VICENTE GUERRERO SUPER MANZANA 2 (U HAB),9710,1702.71,19.36150289,-99.05950574,Iztapalapa,CDMX,7,0,529.4285714,,,2176.954273,28%
ESTRELLA DEL SUR,9858,1698.966761,19.34963318,-99.09956558,Iztapalapa,CDMX,6,0,459.8333333,,,2172.304951,28%
CORPUS CHRISTY,1530,1415.409833,19.36163772,-99.24844301,Álvaro Obregón,CDMX,21,0,601.1904762,,,1812.210608,28%
PILOTO (ADOLFO LOPEZ MATEOS),1290,1368.571217,19.37192888,-99.23257106,Álvaro Obregón,CDMX,10,0,2216.6,,,1753.458977,28%
VICENTE GUERRERO SUPER MANZANA 3 (U HAB),9200,1702.71,19.36082509,-99.05568656,Iztapalapa,CDMX,8,0,472.625,,,2182.007542,28%
SANTIAGO TEPALCATLALPAN (PBLO),16800,1381.922374,19.24883352,-99.12311127,Xochimilco,CDMX,2,0,1024.5,,,1772.384647,28%
LOMAS DE  PADIERNA I,14740,1500.45,19.29394979,-99.2273543,Tlalpan,CDMX,11,0,935.8181818,,,1924.693331,28%
19 DE MAYO,1210,1404.4,19.36164923,-99.25353029,Álvaro Obregón,CDMX,19,0,756.6842105,,,1801.970209,28%
VICENTE GUERRERO SUPER MANZANA 1 (U HAB),9200,1702.71,19.36235415,-99.0635495,Iztapalapa,CDMX,9,0,532.8888889,,,2186.686685,28%
SAN MARTIN XOCHINAHUAC (PBLO),2120,2541.94,19.49846348,-99.19471954,Azcapotzalco,CDMX,12,1,601.1666667,,,3265.251647,28%
LOMAS DE CENTENARIO (U HAB),1630,1365.53,19.35664802,-99.23502772,Álvaro Obregón,CDMX,10,0,841.8,,,1757.852577,29%
JURISTAS,1630,1365.53,19.3561181,-99.23623351,Álvaro Obregón,CDMX,10,0,784.7,,,1758.035057,29%
ESTADO DE HIDALGO_,1410,1396.426754,19.36450878,-99.24168881,Álvaro Obregón,CDMX,18,0,485.7222222,,,1797.964416,29%
VALENTIN GOMEZ FARIAS,1430,1376.502447,19.35958734,-99.23251468,Álvaro Obregón,CDMX,13,0,732.0769231,,,1772.818437,29%
LA PERA XOCHINAHUAC (U HAB),1618,1358.62,19.35912741,-99.22764858,Álvaro Obregón,CDMX,9,0,1598.222222,,,1750.56346,29%
SANTA CRUZ DE LAS SALINAS,2300,2534.574694,19.48771584,-99.15569641,Azcapotzalco,CDMX,13,1,1005.846154,,,3268.830104,29%
CONSEJO AGRARISTA MEXICANO I,9930,1665.28,19.32402998,-99.05851478,Iztapalapa,CDMX,2,0,250,,,2153.488597,29%
SAN FRANCISCO XOCOTITLA,2940,2117.98,19.46868604,-99.14712898,Azcapotzalco,CDMX,45,0,369.6444444,,,2741.219653,29%
TIERRA NUEVA,2130,2518.781843,19.49962665,-99.20070093,Azcapotzalco,CDMX,11,1,616.5454545,,,3260.330764,29%
SECTOR POPULAR,9060,2240.109342,19.36646679,-99.11753713,Iztapalapa,CDMX,15,1,460.1333333,,,2901.688774,30%
OCOTILLOS,1700,1963.213885,19.34058837,-99.23781207,Álvaro Obregón,CDMX,31,1,1450.967742,,,2543.751399,30%
NARVARTE I,3020,4236.383786,19.39997053,-99.15257525,Benito Juárez,CDMX,342,2,731.3391813,,,5503.957655,30%
PORTALES I,3300,2816.016593,19.37073174,-99.14860423,Benito Juárez,CDMX,104,1,832.7692308,,,3658.621317,30%
EL MOLINO_,9960,1686.761031,19.35526879,-99.08768191,Iztapalapa,CDMX,10,0,475.1,,,2191.743103,30%
TETENCO (PJE),14659,1478.488434,19.26355729,-99.18029403,Tlalpan,CDMX,10,0,467.2,,,1921.31921,30%
GRANADA (AMPL),11540,6663.443002,19.44288932,-99.20234721,Miguel Hidalgo,CDMX,661,5,5162.104387,,,8667.78023,30%
SANTA LUCIA (PBLO),1500,1381.377872,19.35843613,-99.25669404,Álvaro Obregón,CDMX,18,0,781.4444444,,,1797.019345,30%
LOS VOLCANES,14650,1551.259942,19.26989433,-99.17492854,Tlalpan,CDMX,32,0,3292.875,,,2019.46707,30%
TEZOZOMOC,2459,1989.34,19.4893404,-99.198069,Azcapotzalco,CDMX,15,0,488.8666667,,,2594.686579,30%
AMPLIACION CANDELARIA,4300,1969.367369,19.32835287,-99.14945867,Coyoacán,CDMX,32,0,549.71875,,,2569.131953,30%
VILLA PROGRESISTA,1540,1375.854259,19.35646044,-99.24216233,Álvaro Obregón,CDMX,18,0,707.0555556,,,1797.257077,31%
HERON PROAL,1614,1347.945447,19.35799917,-99.23011215,Álvaro Obregón,CDMX,11,0,778.8181818,,,1762.92559,31%
SANTA BARBARA (PBLO),2230,2463.126467,19.49603039,-99.17840171,Azcapotzalco,CDMX,4,1,440.5,,,3226.791224,31%
ARENAL,2960,2318.07,19.46494795,-99.15210624,Azcapotzalco,CDMX,106,0,561.8207547,,,3037.781352,31%
PRADOS LA PROVIDENCIA,1550,1342.123428,19.35765639,-99.23805976,Álvaro Obregón,CDMX,11,0,696,,,1763.190261,31%
LEYES DE REFORMA 2A SECCION,9340,1562.149689,19.36898464,-99.067533,Iztapalapa,CDMX,1,0,30004,,,2053.52874,31%
TLACUITLAPA 2DO REACOMODO (AMPL),1650,1335.376818,19.35443655,-99.23544785,Álvaro Obregón,CDMX,11,0,1170.727273,,,1761.673123,32%
LA PRECIOSA,2160,1989.34,19.48617559,-99.19381003,Azcapotzalco,CDMX,23,0,503.3043478,,,2633.614322,32%
CTM EL RISCO (U HAB),7090,1715.62,19.50940326,-99.09598612,Gustavo A. Madero,CDMX,5,0,386.6,,,2275.846911,33%
LAS PEAS I,9830,1620.635217,19.33569638,-99.05122672,Iztapalapa,CDMX,3,0,210.3333333,,,2158.487099,33%
AMPLIACION MIGUEL HIDALGO 3A SECC,14250,1963.538258,19.28024009,-99.20635451,Tlalpan,CDMX,12,1,481.0833333,,,2616.557476,33%
EMILIANO ZAPATA (U HAB),4810,1853.75,19.31751083,-99.11023891,Coyoacán,CDMX,12,0,945.5833333,,,2470.432138,33%
2DA EL PIRUL (AMPL),1210,1320.71,19.37974524,-99.24223092,Álvaro Obregón,CDMX,11,0,878.5454545,,,1762.60688,33%
EL TRIANGULO,9790,1655.318536,19.32222611,-99.05161353,Iztapalapa,CDMX,14,0,467.5714286,,,2211.254104,34%
UNIDADES HABITACIONALES DE SANTA ANA PONIENTE II,13319,1448.63272,19.30320304,-99.04278046,Tlahuac,CDMX,2,0,253,,,1937.119698,34%
TLAPECHICO,1210,1320.71,19.37812978,-99.24393041,Álvaro Obregón,CDMX,12,0,839.8333333,,,1767.602332,34%
EL RUEDO,1650,1342.03,19.35136384,-99.23999834,Álvaro Obregón,CDMX,18,0,923.9444444,,,1796.563942,34%
C T M ARAGON AMPLIACION (U),7999,2233.44,19.45539975,-99.05333891,Gustavo A. Madero,CDMX,11,1,449.5454545,,,2990.415325,34%
PILOTO (ADOLFO LOPEZ MATEOS) (AMPL),1290,1320.378872,19.37211594,-99.22664292,Álvaro Obregón,CDMX,14,0,2666.357143,,,1771.508581,34%
MIGUEL GAONA ARMENTA,1380,1416.080909,19.35537006,-99.25066176,Álvaro Obregón,CDMX,40,0,717.625,,,1904.401478,34%
TLACUITLAPA,1600,1339.741044,19.35346994,-99.24079762,Álvaro Obregón,CDMX,19,0,704.2631579,,,1802.137737,35%
CTM ATZACOALCO (U HAB),7420,1688.044303,19.50764747,-99.09970984,Gustavo A. Madero,CDMX,4,0,386,,,2270.977093,35%
BALCONES DE CEHUAYO,1340,1342.03,19.35773879,-99.24091914,Álvaro Obregón,CDMX,20,0,840.8,,,1806.573126,35%
FRANCISCO I MADERO,11480,2970.45,19.44712519,-99.20293012,Miguel Hidalgo,CDMX,405,0,2210.202469,,,4002.353869,35%
LA MAGDALENA ATLITIC (PBLO),10910,1559.45,19.30290208,-99.24435732,Magdalena Contreras,CDMX,3,0,790,,,2102.544767,35%
EL MANTO,9858,1616.541196,19.34926142,-99.08333922,Iztapalapa,CDMX,8,0,513.875,,,2181.875715,35%
SAN LUCAS XOCHIMANCA (PBLO),16890,1307.244758,19.24160987,-99.11255311,Xochimilco,CDMX,0,0,0,,,1765.915283,35%
PUENTE COLORADO (AMPL),1730,1336.880828,19.34580099,-99.2295125,Álvaro Obregón,CDMX,20,0,827.35,,,1806.61611,35%
JOYAS DEL PEDREGAL (FRACC),4660,4054.03,19.30555088,-99.15794805,Coyoacán,CDMX,67,4,1003.029851,,,5480.35065,35%
SANTA CRUZ MEYEHUALCO (PBLO),9700,1575.534703,19.3399853,-99.04070039,Iztapalapa,CDMX,2,0,5218,,,2137.611814,36%
SAN ALVARO,2090,2549.654815,19.46126471,-99.18325852,Azcapotzalco,CDMX,53,1,602.6226415,,,3464.988145,36%
ALDANA,2900,1932.008517,19.47078805,-99.14998174,Azcapotzalco,CDMX,22,0,857.7727273,,,2627.609773,36%
PONCIANO ARRIAGA,1600,1291.550667,19.35767486,-99.22731075,Álvaro Obregón,CDMX,10,0,952.4,,,1757.49912,36%
FERRERIA (U HAB),2230,2364.84,19.49880974,-99.17683969,Azcapotzalco,CDMX,3,1,291.3333333,,,3222.396197,36%
SAN PEDRO MARTIR (PBLO),14650,1446.752517,19.26628111,-99.16882092,Tlalpan,CDMX,23,0,4448.608696,,,1971.927946,36%
TECOLALCO,1230,1282.28,19.37901543,-99.23712474,Álvaro Obregón,CDMX,8,0,563.125,,,1748.999698,36%
SANTA LUCIA,1500,1324.075852,19.35746316,-99.2544876,Álvaro Obregón,CDMX,20,0,843.3,,,1806.565137,36%
EJTO DE OTE II (U HAB),9640,1585.284673,19.38147433,-99.0350975,Iztapalapa,CDMX,5,0,397.4,,,2167.63274,37%
TLALCOLIGIA,14640,2044.591134,19.27587608,-99.17143435,Tlalpan,CDMX,51,1,2439.352941,,,2800.296899,37%
HEROES DE PADIERNA II,14200,1427.1,19.28060693,-99.21982914,Tlalpan,CDMX,17,0,547.9411765,,,1955.163325,37%
LOS GAMITOS,1210,1282.28,19.37899668,-99.23858824,Álvaro Obregón,CDMX,10,0,567.8,,,1758.728228,37%
LA HUERTA,1230,1282.28,19.37881397,-99.23968959,Álvaro Obregón,CDMX,11,0,570.7272727,,,1763.590609,38%
SAN JUAN (BARR),16090,1294.026603,19.26620099,-99.10660033,Xochimilco,CDMX,4,0,712.5,,,1783.12521,38%
PORVENIR,2600,1902.921315,19.4710237,-99.14681958,Azcapotzalco,CDMX,21,0,442.1904762,,,2624.06616,38%
ARBOLEDAS,9704,1561.5102,19.31261709,-99.04689524,Iztapalapa,CDMX,3,0,1239.666667,,,2155.197546,38%
SAN RAFAEL TICOMAN (BARR),7360,1632.474771,19.51531599,-99.1243848,Gustavo A. Madero,CDMX,2,0,1900,,,2256.395166,38%
SANTA CRUZ VI (U HAB),9290,1563.09,19.31325307,-99.04570721,Iztapalapa,CDMX,4,0,985.25,,,2160.882348,38%
SANTA CRUZ VII (U HAB),9290,1563.09,19.31354999,-99.04601094,Iztapalapa,CDMX,4,0,985.25,,,2160.882348,38%
PASTEROS,2000,1878.83,19.49392413,-99.19562088,Azcapotzalco,CDMX,16,0,589.3125,,,2599.237309,38%
NAVIDAD (GRANJAS DE NAVIDAD),5219,2290.399354,19.37353757,-99.28507038,Cuajimalpa,CDMX,27,1,1010.814815,,,3174.749037,39%
HEROES DE PADIERNA I,14300,1427.1,19.28575792,-99.22412312,Tlalpan,CDMX,22,0,577.5,,,1979.427537,39%
SAN JUAN XALPA II,9850,1548.307461,19.33370168,-99.08369906,Iztapalapa,CDMX,1,0,266,,,2148.565728,39%
CULHUACAN (PBLO),9870,1567.389836,19.33855861,-99.1073668,Iztapalapa,CDMX,7,0,861.7142857,,,2175.892351,39%
SANTA MARIA MALINALCO (PBLO),2000,1885.2,19.47816808,-99.18179418,Azcapotzalco,CDMX,20,0,621.8,,,2618.620427,39%
SAN PEDRO XALPA (AMPL) II,2710,1820.21,19.47585914,-99.21705681,Azcapotzalco,CDMX,2,0,526.5,,,2531.23375,39%
LOS OLIVOS,13450,1416.489459,19.30135062,-99.05897125,Tlahuac,CDMX,9,0,555.1111111,,,1970.256356,39%
SAN PEDRO XALPA (AMPL) I,2710,1820.21,19.48056601,-99.21629359,Azcapotzalco,CDMX,4,0,463.25,,,2541.179356,40%
SAN JUAN DE ARAGON 7 SECC (U HAB) I,7970,2598.54,19.4699068,-99.07811979,Gustavo A. Madero,CDMX,2,2,422,,,3632.1969,40%
CREDITO CONSTRUCTOR,3940,6360.219968,19.36529204,-99.18022677,Benito Juárez,CDMX,194,8,1050.93299,,,8895.154437,40%
GARCIMARRERO NORTE,1210,1273.701481,19.36663412,-99.24238434,Álvaro Obregón,CDMX,16,0,478.5625,,,1788.243827,40%
EL ARBOL,1250,1236.707538,19.38024603,-99.23562446,Álvaro Obregón,CDMX,6,0,524.1666667,,,1739.380731,41%
ROMA NORTE II,6700,7156.073693,19.42197467,-99.15815904,Cuauhtémoc,CDMX,1314,2,1508.762557,,,10074.53047,41%
LOMAS DE PUERTA GRANDE,1130,1255.644449,19.35623814,-99.23167681,Álvaro Obregón,CDMX,12,0,778.9166667,,,1767.79701,41%
PENSIL SUR,11490,2970.45,19.44638904,-99.1968664,Miguel Hidalgo,CDMX,445,0,6442.925843,,,4183.696306,41%
LA RAZA,2960,2160.292939,19.46569763,-99.14746913,Azcapotzalco,CDMX,109,0,364.0825688,,,3053.028492,41%
FERRERIA,2230,2280.012429,19.50162676,-99.17389475,Azcapotzalco,CDMX,3,1,291.3333333,,,3222.396197,41%
NATIVITAS,3500,2548.185782,19.38142437,-99.13738927,Benito Juárez,CDMX,93,1,551.483871,,,3605.931163,42%
VILLA HERMOSA,7410,1604.13,19.50210296,-99.09220248,Gustavo A. Madero,CDMX,4,0,487.5,,,2270.652718,42%
SANTA MARTHA ACATITLA_(PBLO),9638,1516.417275,19.36025376,-99.00688767,Iztapalapa,CDMX,1,0,400,,,2148.13749,42%
SAN PEDRO DE LOS  PINOS,3800,4624.303143,19.39036299,-99.1850454,Benito Juárez,CDMX,276,4,911.8876812,,,6552.924447,42%
RINCON DE LA BOLSA,1800,1233.2,19.33179035,-99.25246027,Álvaro Obregón,CDMX,8,0,1025,,,1747.523633,42%
CALZADA JALALPA,1120,1256.223408,19.38102558,-99.22473027,Álvaro Obregón,CDMX,15,0,1307.6,,,1780.722645,42%
SAN ANDRES DE LAS SALINAS (PBLO),2300,2316.270145,19.49003982,-99.15434829,Azcapotzalco,CDMX,16,1,941.9375,,,3283.64955,42%
ISSFAM LAS ARMAS (U HAB),2710,1789.82,19.48616026,-99.21597044,Azcapotzalco,CDMX,4,0,449.75,,,2541.222499,42%
VILLA LAZARO CARDENAS,14650,2529.748318,19.29694789,-99.14025337,Tlalpan,CDMX,72,2,634.7916667,,,3593.90954,42%
TEPEACA,1550,1246.62,19.35886613,-99.23673317,Álvaro Obregón,CDMX,13,0,734.3076923,,,1772.811308,42%
TULA (BARR),9857,1526.515671,19.33721586,-99.11204344,Iztapalapa,CDMX,6,0,613.6666667,,,2171.813329,42%
SANTA APOLONIA (BARR),2770,2353.03,19.4755338,-99.19158928,Azcapotzalco,CDMX,30,1,486.2333333,,,3353.310189,43%
GUADALUPE (BARR),9900,1503.4292,19.31238789,-99.07135426,Iztapalapa,CDMX,1,0,350,,,2148.29728,43%
SAN PEDRO XALPA (PBLO),2470,1789.82,19.48432715,-99.20937116,Azcapotzalco,CDMX,8,0,416.25,,,2560.816501,43%
SAN ANTONIO CULHUACAN (BARR),9900,1527.486319,19.34067634,-99.11186774,Iztapalapa,CDMX,9,0,628.1111111,,,2186.382373,43%
EL VERGEL,9900,1518.600821,19.31694518,-99.08215404,Iztapalapa,CDMX,7,0,411.5714286,,,2177.330922,43%
JUAN GONZALEZ ROMERO,7550,1604.13,19.50531561,-99.08967281,Gustavo A. Madero,CDMX,10,0,397.5,,,2300.170753,43%
ESCANDON I,11870,6057.952815,19.40359627,-99.17697631,Miguel Hidalgo,CDMX,1231,1,1433.926889,,,8714.427294,44%
LA NUEVA ROSITA,9420,2455.34,19.37751753,-99.10594011,Iztapalapa,CDMX,5,2,710.8,,,3537.709501,44%
LAS HUERTAS,10920,1462.26,19.29567349,-99.23738476,Magdalena Contreras,CDMX,5,0,1398.4,,,2110.343907,44%
CONSEJO AGRARISTA MEXICANO II,9900,1494.410107,19.32728314,-99.0537781,Iztapalapa,CDMX,3,0,233.3333333,,,2158.413595,44%
BELEN DE LAS FLORES_,1630,1220.65,19.3556217,-99.23378059,Álvaro Obregón,CDMX,13,0,1101.307692,,,1771.638445,45%
PROVIDENCIA,2070,1747.66,19.49273079,-99.21143197,Azcapotzalco,CDMX,3,0,229,,,2537.056239,45%
SAN LORENZO TEZONCO (PBLO),9920,1481.62267,19.31256014,-99.06776814,Iztapalapa,CDMX,2,0,770,,,2151.826775,45%
CORPUS CURISTY AMPL XOCOMECATLA,1270,1234.796988,19.36370041,-99.24407484,Álvaro Obregón,CDMX,18,0,596.8333333,,,1797.609326,46%
PEDREGAL DE SN NICOLAS 3A SECC,14600,1307.03,19.28420811,-99.23658971,Tlalpan,CDMX,7,0,1339.285714,,,1903.916984,46%
LOMAS DE SAN LORENZO II,9980,1473.202402,19.31909909,-99.0668488,Iztapalapa,CDMX,3,0,630,,,2157.145924,46%
SAN  MIGUEL AMANTLA (PBLO),2700,1761.11,19.47585628,-99.20438426,Azcapotzalco,CDMX,12,0,562.1666667,,,2579.83712,46%
PEDREGAL DE SN NICOLAS 2A SECC,14400,1304.324776,19.28879965,-99.23510963,Tlalpan,CDMX,9,0,1125.777778,,,1914.342786,47%
LOMAS ESTRELLA  III (U HAB),9890,1472.797273,19.32809203,-99.09258601,Iztapalapa,CDMX,5,0,381.4,,,2167.683873,47%
PEDREGAL DE SN NICOLAS 4A SECC II,14735,1283.84,19.27898267,-99.23318382,Tlalpan,CDMX,5,0,2046,,,1891.914989,47%
LIBERACION,2900,1841.702363,19.47058376,-99.15239872,Azcapotzalco,CDMX,40,0,887.475,,,2715.206088,47%
AO DE JUAREZ,9980,1474.926696,19.31980166,-99.07330322,Iztapalapa,CDMX,7,0,555.4285714,,,2176.871182,48%
VALLE DE LUCES I,9860,1460.53,19.3396668,-99.09979044,Iztapalapa,CDMX,3,0,1073.333333,,,2155.729115,48%
LOS  ENCINOS,14730,1276.87,19.27749891,-99.22723763,Tlalpan,CDMX,3,0,583.3333333,,,1886.845923,48%
SIERRA DEL VALLE,9730,1468.10878,19.34273081,-99.03074053,Iztapalapa,CDMX,6,0,390.1666667,,,2172.527592,48%
HOGAR Y REDENCION,1400,1219.55,19.36994145,-99.21356888,Álvaro Obregón,CDMX,20,0,503.1,,,1807.652351,48%
LA JOYA,14650,2461.57219,19.28074345,-99.16465317,Tlalpan,CDMX,84,2,652.1666667,,,3652.314838,48%
SAN LORENZO TLALTENANGO,11210,1375.19,19.46767915,-99.20918306,Miguel Hidalgo,CDMX,2,0,1556,,,2041.135213,48%
TLACOYAQUE (BARR),1859,1171.91,19.32376693,-99.26629229,Álvaro Obregón,CDMX,6,0,477.6666667,,,1739.529336,48%
DEL MAR SUR,13300,1301.128768,19.28861111,-99.05999409,Tlahuac,CDMX,1,0,280,,,1932.161675,48%
CULTURA MAYA,14730,1276.87,19.27609537,-99.22300709,Tlalpan,CDMX,5,0,560,,,1896.663962,49%
SAN JOSE DE LOS CEDROS I,5200,1781.35,19.36765438,-99.28990631,Cuajimalpa,CDMX,60,0,1346.9,,,2648.903077,49%
DEL MAR NORTE,13300,1308.37534,19.29320311,-99.05673239,Tlahuac,CDMX,4,0,470,,,1946.169678,49%
VALLE DE LUCES II,9800,1460.53,19.33947621,-99.10404384,Iztapalapa,CDMX,7,0,864.5714286,,,2175.88322,49%
VALLE DE LUCES (U HAB),9840,1460.53,19.34123111,-99.10444449,Iztapalapa,CDMX,7,0,823.8571429,,,2176.013335,49%
EL MIRADOR,9870,1460.53,19.33706909,-99.10148743,Iztapalapa,CDMX,7,0,671.4285714,,,2176.500468,49%
ESTRELLA CULHUACAN,9870,1460.53,19.33152359,-99.10751714,Iztapalapa,CDMX,7,0,407.1428571,,,2177.345075,49%
ALCANTARILLA,1700,2167.62,19.33913407,-99.24593017,Álvaro Obregón,CDMX,32,2,790.5,,,3236.273027,49%
LADERA GRANDE O LA CEBADITA,1210,1171.291892,19.38046242,-99.23707393,Álvaro Obregón,CDMX,8,0,594.375,,,1748.899829,49%
LOMAS DE GUADALUPE,1588,2135.127782,19.34208304,-99.24401242,Álvaro Obregón,CDMX,23,2,821.7826087,,,3192.327435,50%
SAN NICOLAS TOTOLAPAN (PBLO),10910,1406.04294,19.2973477,-99.24311461,Magdalena Contreras,CDMX,3,0,790,,,2102.544767,50%
LOMAS EL MANTO,9856,1460.53,19.35102116,-99.08709932,Iztapalapa,CDMX,9,0,500.1111111,,,2186.791437,50%
EL MANTO PLAN DE IGUALA,9858,1460.53,19.35265888,-99.08527779,Iztapalapa,CDMX,9,0,500.1111111,,,2186.791437,50%
VERACRUZANA (AMPL),9856,1460.53,19.35084774,-99.08985391,Iztapalapa,CDMX,9,0,384,,,2187.162506,50%
SAN SIMON CULHUACAN (BARR),9870,1462.056247,19.33460997,-99.10629717,Iztapalapa,CDMX,10,0,733.2,,,2190.918264,50%
VALLE DEL SUR,9960,1460.53,19.34793201,-99.1147344,Iztapalapa,CDMX,10,0,606.3,,,2191.323813,50%
ESTADO DE VERACRUZ,9856,1460.53,19.35094388,-99.08864905,Iztapalapa,CDMX,10,0,475.1,,,2191.743103,50%
SANTA MARIA DEL MONTE,9870,1460.53,19.35275151,-99.0892823,Iztapalapa,CDMX,10,0,475.1,,,2191.743103,50%
SAN MIGUEL CHAPULTEPEC II,11870,4693.856116,19.41166157,-99.18423493,Miguel Hidalgo,CDMX,748,2,1697.070414,,,7046.077307,50%
SANTIAGO AHUIZOTLA (PBLO),2700,1703.821986,19.4757582,-99.21067865,Azcapotzalco,CDMX,8,0,714.375,,,2559.86375,50%
JALALPA EL GRANDE,1150,1188.19,19.36871102,-99.24346883,Álvaro Obregón,CDMX,16,0,691.0625,,,1787.564717,50%
TLATILCO,2800,1832.42,19.46066605,-99.16281019,Azcapotzalco,CDMX,49,0,873.9387755,,,2759.094965,51%
